%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1473672902215920936,-0.305173844099,0.0,0.0,0.0,0.0,0.0
1473672902232560725,-0.113774612546,0.0,0.0,0.0,0.0,0.0
1473672902249242557,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902265925955,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902282632743,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902299270096,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902315942141,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902332691508,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902349280175,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902365939376,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902382585602,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902399258886,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902415893304,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902432617585,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902449302207,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902465942896,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902482612790,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902499239032,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902515965970,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902532549053,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902549267045,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902565922006,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902582593281,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902599266919,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902615904357,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902632617391,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902649270706,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902665963702,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902682597896,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902699280722,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902715995103,-0.0,0.0,0.0,0.0,0.0,0.0
1473672902732595311,0.0223154556006,0.0,0.0,0.0,0.0,0.0
1473672902749268158,0.063917003572,0.0,0.0,0.0,0.0,0.0
1473672902765955044,0.113838858902,0.0,0.0,0.0,0.0,0.0
1473672902782611162,0.155440405011,0.0,0.0,0.0,0.0,0.0
1473672902799263368,0.180401340127,0.0,0.0,0.0,0.0,0.0
1473672902815944872,0.188721641898,0.0,0.0,0.0,0.0,0.0
1473672902832676245,0.188721641898,0.0,0.0,0.0,0.0,0.0
1473672902849303690,0.19704195857,0.0,0.0,0.0,0.0,0.0
1473672902865997045,0.19704195857,0.0,0.0,0.0,0.0,0.0
1473672902882591379,0.19704195857,0.0,0.0,0.0,0.0,0.0
1473672902899272242,0.205362260342,0.0,0.0,0.0,0.0,0.0
1473672902915933156,0.213682577014,0.0,0.0,0.0,0.0,0.0
1473672902932593877,0.222002878785,0.0,0.0,0.0,0.0,0.0
1473672902949267796,0.238643497229,0.0,0.0,0.0,0.0,0.0
1473672902965937679,0.255284130573,0.0,0.0,0.0,0.0,0.0
1473672902982695217,0.280245035887,0.0,0.0,0.0,0.0,0.0
1473672902999324591,0.296885669231,0.0,0.0,0.0,0.0,0.0
1473672903016004362,0.313558399677,0.0,0.0,0.0,0.0,0.0
1473672903032619141,0.330199033022,0.0,0.0,0.0,0.0,0.0
1473672903049338218,0.338519334793,0.0,0.0,0.0,0.0,0.0
1473672903066033140,0.338519334793,0.0,0.0,0.0,0.0,0.0
1473672903082604598,0.355159968138,0.0,0.0,0.0,0.0,0.0
1473672903099240065,0.363480269909,0.0,0.0,0.0,0.0,0.0
1473672903115958001,0.380120873451,0.0,0.0,0.0,0.0,0.0
1473672903132624782,0.413402110338,0.0,0.0,0.0,0.0,0.0
1473672903149268771,0.438363045454,0.0,0.0,0.0,0.0,0.0
1473672903166142962,0.479964584112,0.0,0.0,0.0,0.0,0.0
1473672903182605509,0.496605217457,0.0,0.0,0.0,0.0,0.0
1473672903199341462,0.521566152573,0.0,0.0,0.0,0.0,0.0
1473672903215920113,0.529886484146,0.0,0.0,0.0,0.0,0.0
1473672903232592722,0.538206756115,0.0,0.0,0.0,0.0,0.0
1473672903249240614,0.554847359657,0.0,0.0,0.0,0.0,0.0
1473672903266031988,0.563167691231,0.0,0.0,0.0,0.0,0.0
1473672903282716772,0.588128626347,0.0,0.0,0.0,0.0,0.0
1473672903299252432,0.604769229889,0.0,0.0,0.0,0.0,0.0
1473672903315941250,0.621409833431,0.0,0.0,0.0,0.0,0.0
1473672903332543017,0.654723227024,0.0,0.0,0.0,0.0,0.0
1473672903349265675,0.688004434109,0.0,0.0,0.0,0.0,0.0
1473672903366038211,0.77120757103,0.0,0.0,0.0,0.0,0.0
1473672903382637540,0.846090316772,0.0,0.0,0.0,0.0,0.0
1473672903399252769,0.912652790546,0.0,0.0,0.0,0.0,0.0
1473672903415920305,0.962574660778,0.0,0.0,0.0,0.0,0.0
1473672903432663732,0.995855927467,0.0,0.0,0.0,0.0,0.0
1473672903449290062,1.0,0.0,0.0,0.0,0.0,0.0
1473672903466091294,1.0,0.0,0.0,0.0,0.0,0.0
1473672903482584652,1.0,0.0,0.0,0.0,0.0,0.0
1473672903499310030,1.0,0.0,0.0,0.0,0.0,0.0
1473672903515954347,1.0,0.0,0.0,0.0,0.0,0.0
1473672903532649014,1.0,0.0,0.0,0.0,0.0,0.0
1473672903549291250,1.0,0.0,0.0,0.0,0.0,0.0
1473672903565995749,1.0,0.0,0.0,0.0,0.0,0.0
1473672903582606740,1.0,0.0,0.0,0.0,0.0,0.0
1473672903599278610,1.0,0.0,0.0,0.0,0.0,0.0
1473672903615945389,1.0,0.0,0.0,0.0,0.0,0.0
1473672903632615497,1.0,0.0,0.0,0.0,0.0,0.0
1473672903649300099,1.0,0.0,0.0,0.0,0.0,0.0
1473672903665922726,1.0,0.0,0.0,0.0,0.0,0.0
1473672903682637439,1.0,0.0,0.0,0.0,0.0,0.0
1473672903699317597,1.0,0.0,0.0,0.0,0.0,0.0
1473672903715992640,1.0,0.0,0.0,0.0,0.0,0.0
1473672903732617610,1.0,0.0,0.0,0.0,0.0,0.0
1473672903749291602,1.0,0.0,0.0,0.0,0.0,0.0
1473672903765953995,1.0,0.0,0.0,0.0,0.0,0.0
1473672903782591665,1.0,0.0,0.0,0.0,0.0,0.0
1473672903799292813,1.0,0.0,0.0,0.0,0.0,0.0
1473672903815980471,1.0,0.0,0.0,0.0,0.0,0.0
1473672903832599284,1.0,0.0,0.0,0.0,0.0,0.0
1473672903849308768,1.0,0.0,0.0,0.0,0.0,0.0
1473672903865934851,1.0,0.0,0.0,0.0,0.0,0.0
1473672903882648500,1.0,0.0,0.0,0.0,0.0,0.0
1473672903899266069,1.0,0.0,0.0,0.0,0.0,0.0
1473672903915951611,1.0,0.0,0.0,0.0,0.0,0.0
1473672903932598361,1.0,0.0,0.0,0.0,0.0,0.0
1473672903949338079,1.0,0.0,0.0,0.0,0.0,0.0
1473672903966147992,1.0,0.0,0.0,0.0,0.0,0.0
1473672903982649664,1.0,0.0,0.0,0.0,0.0,0.0
1473672903999286780,1.0,0.0,0.0,0.0,0.0,0.0
1473672904015943176,1.0,0.0,0.0,0.0,0.0,0.0
1473672904032621219,1.0,0.0,0.0,0.0,0.0,0.0
1473672904049263255,1.0,0.0,0.0,0.0,0.0,0.0
1473672904066010401,1.0,0.0,0.0,0.0,0.0,0.0
1473672904082673312,1.0,0.0,0.0,0.0,0.0,0.0
1473672904099370808,1.0,0.0,0.0,0.0,0.0,0.0
1473672904116013703,1.0,0.0,0.0,0.0,0.0,0.0
1473672904132567775,1.0,0.0,0.0,0.0,0.0,0.0
1473672904149320991,1.0,0.0,0.0,0.0,0.0,0.0
1473672904165945529,1.0,0.0,0.0,0.0,0.0,0.0
1473672904182655074,1.0,0.0,0.0,0.0,0.0,0.0
1473672904199356582,1.0,0.0,0.0,0.0,0.0,0.0
1473672904215948598,1.0,0.0,0.0,0.0,0.0,0.0
1473672904232601215,1.0,0.0,0.0,0.0,0.0,0.0
1473672904249278012,1.0,0.0,0.0,0.0,0.0,0.0
1473672904265948261,1.0,0.0,0.0,0.0,0.0,0.0
1473672904282556335,1.0,0.0,0.0,0.0,0.0,0.0
1473672904299257968,1.0,0.0,0.0,0.0,0.0,0.0
1473672904315972033,1.0,0.0,0.0,0.0,0.0,0.0
1473672904332631461,1.0,0.0,0.0,0.0,0.0,0.0
1473672904349309727,1.0,0.0,0.0,0.0,0.0,0.0
1473672904365979909,1.0,0.0,0.0,0.0,0.0,0.0
1473672904382664863,1.0,0.0,0.0,0.0,0.0,0.0
1473672904399311047,0.871051251888,0.0,0.0,0.0,0.0,0.0
1473672904415942959,0.754566907883,0.0,0.0,0.0,0.0,0.0
1473672904432597121,0.380120873451,0.0,0.0,0.0,0.0,0.0
1473672904449282433,0.14712010324,0.0,0.0,0.0,0.0,0.0
1473672904466107917,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904482570104,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904499270753,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904516010034,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904532617616,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904549256703,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904566021819,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904582631098,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904599343382,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904615946287,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904632604060,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904649315353,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904665935228,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904682622668,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904699268149,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904715946699,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904732605568,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904749345479,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904765995417,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904782623754,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904799296222,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904815938316,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904832644626,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904849296871,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904865969924,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904882666826,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904899360674,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904916092742,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904932685058,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904949305666,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904965946934,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904982633081,-0.0,0.0,0.0,0.0,0.0,0.0
1473672904999305347,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905015987093,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905032620546,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905049280188,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905065967448,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905082601554,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905099364361,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905116053502,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905132633648,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905149285557,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905165947708,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905182636124,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905199267321,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905215988961,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905232654644,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905249286794,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905266015152,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905282608585,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905299294328,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905315914443,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905332642276,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905349333112,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905365969805,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905382627835,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905399266652,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905415998253,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905432714225,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905449437680,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905466021329,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905482711376,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905499313939,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905516000161,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905532704914,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905549304638,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905565974595,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905582588615,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905599294791,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905615930746,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905632623609,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905649260181,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905665971841,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905682692640,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905699321500,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905716072593,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905732583225,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905749290452,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905765966134,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905782627871,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905799266387,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905815950827,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905832586922,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905849300640,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905865974691,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905882617043,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905899276664,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905915940988,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905932851670,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905949297990,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905966181653,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905982637206,-0.0,0.0,0.0,0.0,0.0,0.0
1473672905999278682,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906015943628,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906032587644,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906049254547,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906066016507,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906082687402,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906099379448,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906116012173,-0.0,0.0,0.0,0.0,0.0,0.0
1473672906132659529,-0.0,0.0,0.0,0.0,0.0,0.0
